Code,Label
1601,"Malignant Neoplasm Of Auditory Tube, Middle Ear And Mastoid Air Cells"
1602,Malignant Neoplasm Of Maxillary Sinus
1603,Malignant Neoplasm Of Ethmoidal Sinus
1604,Malignant Neoplasm Of Frontal Sinus
1605,Malignant Neoplasm Of Sphenoidal Sinus
1608,"Other Malignant Neoplasm Of Nasal Cavities, Middle Ear, Accessory Sinus"
1609,"Malignant Neoplasm Of Accessory Sinus, Unspecified"
1610,Malignant Neoplasm Of Glottis
1611,Malignant Neoplasm Of Supraglottis
1612,Malignant Neoplasm Of Subglottis
1613,Malignant Neoplasm Of Laryngeal Cartilages
1618,"Malignant Neoplasm Of Larynx, Other"
1619,"Malignant Neoplasm Of Larynx, Unspecified"
1620,Malignant Neoplasm Of Trachea
1622,Malignant Neoplasm Of Main Bronchus
1623,"Malignant Neoplasm Of Upper Lobe, Bronchus Or Lung"
1624,"Malignant Neoplasm Of Middle Lobe, Bronchus Or Lung"
1625,"Malignant Neoplasm Of Lower Lobe, Bronchus Or Lung"
1628,"Malignant Neoplasm Of Trachea, Bronchus And Lung, Other"
1629,"Malignant Neoplasm Of Bronchus And Lung, Unspecified"
1630,"Malignant Neoplasm Of Pleura, Parietal"
1631,"Malignant Neoplasm Of Pleura, Visceral"
1638,"Malignant Neoplasm Of Pleura, Other"
1639,"Malignant Neoplasm Of Pleura, Unspecified"
1640,Malignant Neoplasm Of Thymus
1641,Malignant Neoplasm Of Heart
1642,Malignant Neoplasm Of Anterior Mediastinum
1643,Malignant Neoplasm Of Posterior Mediastinum
1648,"Malignant Neoplasm Of Thymus, Heart And Mediastinum, Other"
1649,"Malignant Neoplasm Of Mediastinum, Part Unspecified"
1650,"Malignant Neoplasm Of Upper Respiratory Tract, Part Unspecified"
1658,"Malignant Neoplasm Of Other Respiratory, Intrathoracic Sites"
1659,Malignant Neoplasm Of Ill-Defined Sites Within The Respiratory System
1700,Malignant Neoplasm Of Bones Of Skull And Face
1701,Malignant Neoplasm Of Lower Jaw Bone
1702,"Malignant Neoplasm Of Vertebral Column, Excluding Sacrum And Coccyx"
1703,"Malignant Neoplasm Of Ribs, Sternum And Clavicle"
1704,Malignant Neoplasm Of Long Bones Of Upper Limb And Scapula
1705,"Malignant Neoplasm Of Upper Limb, Short Bones"
1706,"Malignant Neoplasm Of Pelvic Bones, Sacrum And Coccyx"
1707,"Malignant Neoplasm Of Lower Limb, Long Bones"
1708,"Malignant Neoplasm Of Lower Limb, Short Bones"
1709,"Malignant Neoplasm Of Bone And Articular Cartilage, Site Unspecified"
1710,"Malignant Neoplasm Of Connective & Soft Tissue - Head, Face, Neck"
1712,Malignant Neoplasm Of Connective & Soft Tissue - Upper Limb
1713,Malignant Neoplasm Of Connective & Soft Tissue - Lower Limb
1714,Malignant Neoplasm Of Connective And Other Soft Tissue Of Thorax
1715,Malignant Neoplasm Of Connective And Other Soft Tissue Of Abdomen
1716,Malignant Neoplasm Of Connective And Other Soft Tissue Of Pelvis
1717,"Malignant Neoplasm Of Connective & Soft Tissue - Trunk, Unspec."
1718,"Malignant Neoplasm Of Connective And Other Soft Tissue, Other"
1719,"Malignant Neoplasm Of Connective And Other Soft Tissue, Site Unspecified"
1720,Malignant Melanoma Of Lip
1721,"Malignant Melanoma Of Eyelid, Including Canthus"
1722,Malignant Melanoma Of Ear And External Auricular Canal
1723,Malignant Melanoma Of Other And Unspecified Parts Of Face
1724,Malignant Melanoma Of Scalp And Neck
1725,"Malignant Melanoma Of Trunk, Except Scrotum"
1726,"Malignant Melanoma Of Upper Limb, Including Shoulder"
1727,"Malignant Melanoma Of Lower Limb, Including Hip"
1728,Malignant Melanoma Of Other Site
1729,Malignant Melanoma Of Unspecified Site
1730,Other Malignant Neoplasm Of Skin Of Lip
1731,"Other Malignant Neoplasm Of Eyelid, Including Canthus"
1732,Other Malignant Neoplasm Of Ear And External Auricular Canal
1733,Other Malignant Neoplasm Of Skin Of Other And Unspecified Parts Of Face
1734,Other Malignant Neoplasm Of Scalp And Skin Of Neck
1735,"Other Malignant Neoplasm Of Skin Of Trunk, Except Scrotum"
1736,"Other Malignant Neoplasm Of Skin Of Upper Limb, Including Shoulder"
1737,"Other Malignant Neoplasm Of Skin Of Lower Limb, Including Hip"
1738,"Other Malignant Neoplasm Of Skin, Other"
1739,"Other Malignant Neoplasm Of Skin, Site Unspecified"
1740,Malignant Neoplasm Of Female Breast - Nipple And Areola
1741,Malignant Neoplasm Of Female Breast - Central Portion
1742,Malignant Neoplasm Of Female Breast - Upper-Inner Quadrant
1743,Malignant Neoplasm Of Female Breast - Lower-Inner Quadrant
1744,Malignant Neoplasm Of Female Breast - Upper-Outer Quadrant
1745,Malignant Neoplasm Of Female Breast - Lower-Outer Quadrant
1746,Malignant Neoplasm Of Female Breast - Axillary Tail
1748,Malignant Neoplasm Of Female Breast - Other Site
1749,Malignant Neoplasm Of Female Breast - Unspecified Site
1759,Malignant Neoplasm Of Male Breast
1799,"Malignant Neoplasm Of Uterus, Part Unspecified"
1800,Malignant Neoplasm Of Endocervix
1801,Malignant Neoplasm Of Exocervix
1808,"Malignant Neoplasm Of Cervix Uteri, Other"
1809,"Malignant Neoplasm Of Cervix Uteri, Unspecified"
1819,Malignant Neoplasm Of Placenta
1820,"Malignant Neoplasm Of Corpus Uteri, Except Isthmus"
1821,Malignant Neoplasm Of Body Of Uterus - Isthmus
1828,Malignant Neoplasm Of Body Of Uterus - Other
1830,Malignant Neoplasm Of Ovary
1832,Malignant Neoplasm Of Fallopian Tube
1833,Malignant Neoplasm Of Broad Ligament
1834,Malignant Neoplasm Of Parametrium
1835,Malignant Neoplasm Of Round Ligament
1838,"Malignant Neoplasm Of Uterine Adnexa, Other"
1839,"Malignant Neoplasm Of Uterine Adnexa, Unspecified"
1840,Malignant Neoplasm Of Vagina
1841,Malignant Neoplasm Of Labia Majora
1842,Malignant Neoplasm Of Labia Minora
1843,Malignant Neoplasm Of Clitoris
1844,"Malignant Neoplasm Of Vulva, Unspecified"
1848,Malignant Neoplasm Of Other Female Genital Organs
1849,"Malignant Neoplasm Of Female Genital Organs, Site Unspecified"
1859,Malignant Neoplasm Of Prostate
1860,"Malignant Neoplasm Of Testis, Undescended"
1869,"Malignant Neoplasm Of Testis, Other And Unspecified"
1871,Malignant Neoplasm Of Prepuce
1872,Malignant Neoplasm Of Glans Penis
1873,Malignant Neoplasm Of Body Of Penis
1874,"Malignant Neoplasm Of Penis, Part Unspecified"
1875,Malignant Neoplasm Of Epididymis
1876,Malignant Neoplasm Of Spermatic Cord
1877,Malignant Neoplasm Of Scrotum
1878,"Malignant Neoplasm Of Penis And Other Male Genital Organs, Other"
1879,"Malignant Neoplasm, Penis & Other Male Genital Organs, Site Unspecified"
1880,"Malignant Neoplasm Of Bladder, Trigone"
1881,"Malignant Neoplasm Of Bladder, Dome"
1882,"Malignant Neoplasm Of Bladder, Lateral Wall"
1883,"Malignant Neoplasm Of Bladder, Anterior Wall"
1884,"Malignant Neoplasm Of Bladder, Posterior Wall"
1885,Malignant Neoplasm Of Bladder Neck
1886,"Malignant Neoplasm Of Bladder, Ureteric Orifice"
1887,"Malignant Neoplasm Of Bladder, Urachus"
1888,"Malignant Neoplasm Of Bladder, Other"
1889,"Malignant Neoplasm Of Bladder, Part Unspecified"
1890,"Malignant Neoplasm Of Kidney, Except Pelvis"
1891,Malignant Neoplasm Of Renal Pelvis
1892,Malignant Neoplasm Of Ureter
1893,Malignant Neoplasm Of Urethra
1894,Malignant Neoplasm Of Paraurethral Glands
1898,"Malignant Neoplasm Of Kidney And Other Urinary Organs, Other"
1899,"Malignant Neoplasm Of Urinary Organs, Site Unspecified"
1900,"Malignant Neoplasm - Eyeball Except Conjuntiva, Cornea, Retina, Choroid"
1901,Malignant Neoplasm Of Orbit
1902,Malignant Neoplasm Of Lacrimal Gland
1903,Malignant Neoplasm Of Conjunctiva
1904,Malignant Neoplasm Of Cornea
1905,Malignant Neoplasm Of Retina
1906,Malignant Neoplasm Of Choroid
1907,Malignant Neoplasm Of Lacrimal Duct
1908,"Malignant Neoplasm Of Eye, Other"
1909,"Malignant Neoplasm Of Eye, Part Unspecified"
1910,"Malignant Neoplasm Of Cerebrum, Except Lobes And Ventricles"
1911,"Malignant Neoplasm Of Brain, Frontal Lobe"
1912,"Malignant Neoplasm Of Brain, Temporal Lobe"
1913,"Malignant Neoplasm Of Brain, Parietal Lobe"
1914,"Malignant Neoplasm Of Brain, Occipital Lobe"
1915,"Malignant Neoplasm Of Brain, Ventricle"
1916,Malignant Neoplasm Of Cerebellum
1917,Malignant Neoplasm Of Brain Stem
1918,"Malignant Neoplasm Of Brain, Other"
1919,"Malignant Neoplasm Of Brain, Unspecified"
1920,Malignant Neoplasm Of Cranial Nerves
1921,Malignant Neoplasm Of Cerebral Meninges
1922,Malignant Neoplasm Of Spinal Cord
1923,Malignant Neoplasm Of Spinal Meninges
1928,"Malignant Neoplasm Of Nervous System (Central), Other"
1929,"Malignant Neoplasm Of Nervous System (Central), Part Unspecified"
1939,Malignant Neoplasm Of Thyroid Gland
1940,Malignant Neoplasm Of Suprarenal Gland
1941,Malignant Neoplasm Of Parathyroid Gland
1943,Malignant Neoplasm Of Pituitary Gland And Craniopharyngeal Duct
1944,Malignant Neoplasm Of Pineal Gland
1945,Malignant Neoplasm Of Carotid Body
1946,Malignant Neoplasm Of Aortic Body And Other Paraganglia
1948,"Malignant Neoplasm Of Endocrine Glands And Related Structures, Other"
1949,"Malignant Neoplasm, Endocrine Glands Etc., Site Unspecified"
1950,"Malignant Neoplasm Of Head, Face And Neck"
1951,Malignant Neoplasm Of Thorax
1952,Malignant Neoplasm Of Abdomen
1953,Malignant Neoplasm Of Pelvis
1954,Malignant Neoplasm Of Upper Limb
1955,Malignant Neoplasm Of Lower Limb
1958,Malignant Neoplasm Of Other Specified Sites
1960,"Sec. & Unspec. Malig. Neoplasm Of Lymph Nodes,Head Face And Neck"
1961,"Secondary And Unspecified Malignant Neoplasm Of Lymph Nodes, Intrathoracic"
1962,"Sec. & Unspec. Malig. Neoplasm Of Lymph Nodes, Intra-Abdominal"
1963,"Sec. & Unspec. Malig. Neoplasm Of Lymph Nodes Axilla, Upper Limb"
1965,"Sec. & Unspec. Malig. Neoplasm Of Lymph Nodes, Inguinal, Lower Limb"
1966,"Secondary And Unspecified Malignant Neoplasm Of Lymph Nodes, Intrapelvic"
1968,"Sec. & Unspec. Malig. Neoplasm Of Lymph Nodes, Multiple Sites"
1969,"Sec. & Unspec. Malig. Neoplasm Of Lymph Nodes, Site Unspec."
1970,Secondary Malignant Neoplasm Of Lung
1971,Secondary Malignant Neoplasm Of Mediastinum
1972,Secondary Malignant Neoplasm Of Pleura
1973,Secondary Malignant Neoplasm Of Other Respiratory Organs
1974,"Secondary Malignant Neoplasm Of Small Intestine, Including Duodenum"
1975,Secondary Malignant Neoplasm Of Large Intestine And Rectum
1976,Secondary Malignant Neoplasm Of Retroperitoneum And Peritoneum
1977,Secondary Malignant Neoplasm Of Liver
1978,Secondary Malignant Neoplasm Of Other Digestive Organs
1980,Secondary Malignant Neoplasm Of Kidney
1981,Secondary Malignant Neoplasm Of Other Urinary Organs
1982,Secondary Malignant Neoplasm Of Skin
1983,Secondary Malignant Neoplasm Of Brain And Spinal Cord
1984,Secondary Malignant Neoplasm Of Other Parts Of Nervous System
1985,Secondary Malignant Neoplasm Of Bone And Bone Marrow
1986,Secondary Malignant Neoplasm Of Ovary
1987,Secondary Malignant Neoplasm Of Suprarenal Gland
1988,Secondary Malignant Neoplasm Of Other Specified Sites
1990,"Malignant Neoplasm, Disseminated"
1991,"Malignant Neoplasm, Unspecified Site"
2000,Reticulosarcoma
2001,Lymphosarcoma
2002,Burkitt'S Tumour
2008,Other Named Variants Of Reticulosarcoma And Lymphosarcoma
2010,Hodgkin'S Paragranuloma
2011,Hodgkin'S Granuloma
2012,Hodgkin'S Sarcoma
2014,"Hodgkin'S Disease, Lymphocytic-Histiocytic Predominance"
2015,"Hodgkin'S Disease, Nodular Sclerosis"
2016,"Hodgkin'S Disease, Mixed Cellularity"
2017,"Hodgkin'S Disease, Lymphocytic Depletion"
2019,"Hodgkin'S Disease, Unspecified"
2020,Nodular Lymphoma
2021,Mycosis Fungoides
2022,Sezary'S Disease
2023,Malignant Histiocytosis
2024,Leukaemic Reticuloendotheliosis
2025,Letterer-Siwe Disease
2026,Malignant Mast-Cell Tumours
2028,Other Lymphomas
2029,Other Malig. Neoplasm Of Lymphoid And Histiocytic Tissue
2030,Multiple Myeloma
2031,Plasma Cell Leukaemia
2038,Other Immunoproliferative Neoplasms
2040,Acute Lymphoid Leukaemia
2041,Chronic Lymphoid Leukaemia
2042,Subacute Lymphoid Leukaemia
2048,Other Specified Lymphoid Leukaemia
2049,Unspecified Lymphoid Leukaemia
2050,Acute Myeloid Leukaemia
2051,Chronic Myeloid Leukaemia
2052,Subacute Myeloid Leukaemia
2053,Myeloid Sarcoma
2058,Other Specified Myeloid Leukaemia
2059,Unspecified Myeloid Leukaemia
2060,Acute Monocytic Leukaemia
2061,Chronic Monocytic Leukaemia
2062,Subacute Monocytic Leukaemia
2068,Other Specified Monocytic Leukaemia
2069,Unspecified Monocytic Leukaemia
2070,Acute Erythraemia And Erythroleukaemia
2071,Chronic Erythraemia
2072,Megakaryocytic Leukaemia
2078,Other Specified Leukaemia
2080,Acute Leukaemia Of Unspecified Cell Type
2081,Chronic Leukaemia Of Unspecified Cell Type
2082,Subacute Leukaemia Of Unspecified Cell Type
2088,Other Leukaemia Of Unspecified Cell Type
2089,Unspecified Leukaemia Of Unspecified Cell Type
2100,Benign Neoplasm Of Lip
2101,Benign Neoplasm Of Tongue
2102,Benign Neoplasm Of Major Salivary Glands
2103,Benign Neoplasm Of Floor Of Mouth
2104,Benign Neoplasm Of Other And Unspecified Parts Of Mouth
2105,Benign Neoplasm Of Tonsil
2106,Benign Neoplasm Of Other Parts Of Oropharynx
2107,Benign Neoplasm Of Nasopharynx
2108,Benign Neoplasm Of Hypopharynx
2109,"Benign Neoplasm Of Pharynx, Unspecified"
2110,Benign Neoplasm Of Oesophagus
2111,Benign Neoplasm Of Stomach
2112,"Benign Neoplasm Of Small Intestine, Including Duodenum"
2113,Benign Neoplasm Of Colon
2114,Benign Neoplasm Of Rectum And Anal Canal
2115,Benign Neoplasm Of Liver And Biliary Passages
2116,"Benign Neoplasm Of Pancreas, Except Islets Of Langerhans"
2117,Benign Neoplasm Of Islets Of Langerhans
2118,Benign Neoplasm Of Retroperitoneum And Peritoneum
2119,Benign Neoplasm Of Other And Unspecified Sites In Digestive System
2120,"Benign Neoplasm Of Nasal Cavities, Middle Ear And Accessory Sinuses"
2121,Benign Neoplasm Of Larynx
2122,Benign Neoplasm Of Trachea
2123,Benign Neoplasm Of Bronchus And Lung
2124,Benign Neoplasm Of Pleura
2125,Benign Neoplasm Of Mediastinum
2126,Benign Neoplasm Of Thymus
2127,Benign Neoplasm Of Heart
2128,"Benign Neoplasm, Other Spec. Respiratory, Intrathoracic Sites"
2129,"Benign Neoplasm, Unspecified Respiratory, Intrathoracic Site"
2130,Benign Neoplasm Of Bones Of Skull And Face
2131,Benign Neoplasm Of Lower Jaw Bone
2132,"Benign Neoplasm Of Vertebral Column, Excluding Sacrum And Coccyx"
2133,"Benign Neoplasm Of Ribs, Sternum And Clavicle"
2134,Benign Neoplasm Of Long Bones Of Upper Limb And Scapula
2135,"Benign Neoplasm Of Upper Limb, Short Bones"
2136,"Benign Neoplasm Of Pelvic Bones, Sacrum And Coccyx"
2137,"Benign Neoplasm Of Lower Limb, Long Bones"
2138,"Benign Neoplasm Of Lower Limb, Short Bones"
2139,Benign Neoplasm Of Unspecified Site In Bone And Articular Cartilage
2149,Lipoma
2150,"Other Benign Neoplasm Of Connective & Soft Tissue - Head, Face, Neck"
2152,Other Benign Neoplasm Of Connective & Soft Tissue - Upper Limb
2153,Other Benign Neoplasm Of Connective & Soft Tissue Lower Limb
2154,Other Benign Neoplasm Of Connective And Other Soft Tissue Of Thorax
2155,Other Benign Neoplasm Of Connective And Other Soft Tissue Of Abdomen
2156,Other Benign Neoplasm Of Connective And Other Soft Tissue Of Pelvis
2157,"Other Benign Neoplasm Of Connective & Soft Tissue Trunk, Unspec."
2158,Other Benign Neoplasm Of Connective & Soft Tissue Other Spec.
2159,Other Benign Neoplasm Of Connective & Soft Tissue Unspec. Site
2160,Benign Neoplasm Of Skin Of Lips
2161,"Benign Neoplasm Of Eyelid, Including Canthus"
2162,Benign Neoplasm Of Ear And External Auricular Canal
2163,Benign Neoplasm Of Skin Of Other And Unspecified Parts Of Face
2164,Benign Neoplasm Of Scalp And Skin Of Neck
2165,"Benign Neoplasm Of Skin Of Trunk, Except Scrotum"
2166,"Benign Neoplasm Of Skin Of Upper Limb, Including Shoulder"
2167,"Benign Neoplasm Of Skin Of Lower Limb, Including Hip"
2168,Benign Neoplasm Of Other Specified Skin Site
2169,"Benign Neoplasm Of Skin, Site Unspecified"
2179,Benign Neoplasm Of Breast
2189,Uterine Leiomyoma
2190,Other Benign Neoplasm Of Cervix Uteri
2191,Other Benign Neoplasm Of Corpus Uteri
2198,Other Benign Neoplasm Of Other Specified Parts Of Uterus
2199,"Other Benign Neoplasm Of Uterus, Part Unspecified"
2209,Benign Neoplasm Of Ovary
2210,Benign Neoplasm Of Uterine Tube And Ligaments
2211,Benign Neoplasm Of Vagina
2212,Benign Neoplasm Of Vulva
2218,Benign Neoplasm Of Other Specified Female Genital Sites
2219,"Benign Neoplasm Of Female Genital Organs, Site Unspecified"
2220,Benign Neoplasm Of Testis
2221,Benign Neoplasm Of Penis
2222,Benign Neoplasm Of Prostate
2223,Benign Neoplasm Of Epididymis
2224,Benign Neoplasm Of Scrotum
2228,Benign Neoplasm Of Other Specified Sites In Male Genital Organs
2229,"Benign Neoplasm Of Male Genital Organs, Site Unspecified"
2230,"Benign Neoplasm Of Kidney, Except Pelvis"
2231,Benign Neoplasm Of Renal Pelvis
2232,Benign Neoplasm Of Ureter
2233,Benign Neoplasm Of Bladder
2238,Benign Neoplasm Of Other Specified Sites In Kidney And Urinary Organs
2239,"Benign Neoplasm Of Kidney And Urinary Organs, Site Unspecified"
2240,"Benign Neoplasm Of Eyeball, Except Conjunctiva, Cornea, Retina And Choroid"
2241,Benign Neoplasm Of Orbit
2242,Benign Neoplasm Of Lacrimal Glands
2243,Benign Neoplasm Of Conjunctiva
2244,Benign Neoplasm Of Cornea
2245,Benign Neoplasm Of Retina
2246,Benign Neoplasm Of Choroid
2247,Benign Neoplasm Of Lacrimal Duct
2248,Benign Neoplasm Of Other Specified Parts Of Eye
2249,"Benign Neoplasm Of Eye, Part Unspecified"
2250,Benign Neoplasm Of Brain
2251,Benign Neoplasm Of Cranial Nerves
2252,Benign Neoplasm Of Cerebral Meninges
2253,Benign Neoplasm Of Spinal Cord
2254,Benign Neoplasm Of Spinal Meninges
2258,"Benign Neoplasm, Other Spec. Part - Brain, Nervous System"
2259,"Benign Neoplasm, Unspec. Part - Brain, Nervous System"
2269,Benign Neoplasm Of Thyroid Gland
2270,Benign Neoplasm Of Suprarenal Gland
2271,Benign Neoplasm Of Parathyroid Gland
2273,Benign Neoplasm Of Pituitary Gland And Craniopharyngeal Duct
2274,Benign Neoplasm Of Pineal Gland
2275,Benign Neoplasm Of Carotid Body
2276,Benign Neoplasm Of Aortic Body And Other Paraganglia
2278,Benign Neoplasm Of Other Specified Endocrine Glands And Related Structures
2279,"Benign Neoplasm, Unspec. Site - Endocrine Glands Etc."
2280,"Haemangioma, Any Site"
2281,"Lymphangioma, Any Site"
2290,Benign Neoplasm Of Lymph Nodes
2298,Benign Neoplasm Of Other Specified Sites
2299,"Benign Neoplasm, Site Unspecified"
2300,"Carcinoma In Situ Of Lip, Oral Cavity And Pharynx"
2301,Carcinoma In Situ Of Oesophagus
2302,Carcinoma In Situ Of Stomach
2303,Carcinoma In Situ Of Colon
2304,Carcinoma In Situ Of Rectum
2305,Carcinoma In Situ Of Anal Canal
2306,"Carcinoma In Situ Of Anus, Unspecified"
2307,Carcinoma In Situ Of Other And Unspecified Parts Of Intestine
2308,Carcinoma In Situ Of Liver And Biliary System
2309,Carcinoma In Situ Of Other And Unspecified Digestive Organs
2310,Carcinoma In Situ Of Larynx
2311,Carcinoma In Situ Of Trachea
2312,Carcinoma In Situ Of Bronchus And Lung
2318,Carcinoma In Situ Of Other Specified Parts Of Respiratory System
2319,"Carcinoma In Situ Of Respiratory System, Part Unspecified"
